# Particle hit data
# each point represents a hit with specified energy (in 1/s)
164.0, 184.0, 347.0, 164.0, 306.0, 429.0, 102.0, 164.0, 469.0, 877.0, 490.0, 408.0, 775.0, 286.0, 184.0, 306.0, 367.0, 347.0, 531.0, 286.0, 143.0, 286.0, 429.0, 408.0, 245.0, 286.0, 306.0, 286.0, 327.0, 1000.0, 204.0, 327.0, 408.0, 531.0, 571.0, 306.0, 123.0, 408.0, 204.0, 204.0, 571.0, 204.0, 245.0, 367.0, 490.0, 123.0, 592.0, 714.0, 469.0, 388.0, 571.0, 102.0, 184.0, 143.0, 571.0, 286.0, 327.0, 286.0, 266.0, 449.0, 571.0, 469.0, 327.0, 225.0, 327.0, 123.0, 184.0, 327.0, 347.0, 306.0, 408.0, 796.0, 266.0, 796.0, 306.0, 286.0, 408.0, 449.0, 164.0, 857.0, 225.0, 225.0, 266.0, 694.0, 245.0, 694.0, 184.0, 225.0, 306.0, 469.0, 734.0, 673.0, 164.0, 204.0, 327.0, 734.0, 102.0, 225.0, 531.0, 551.0
286.0, 408.0, 164.0, 123.0, 143.0, 184.0, 245.0, 531.0, 551.0, 531.0, 143.0, 388.0, 612.0, 123.0, 225.0, 62.0, 286.0, 796.0, 123.0, 510.0, 102.0, 123.0, 327.0, 592.0, 449.0, 592.0, 143.0, 266.0, 286.0, 571.0, 41.0, 184.0, 429.0, 184.0, 266.0, 571.0, 816.0, 836.0, 857.0, 531.0, 225.0, 429.0, 551.0, 102.0, 245.0, 367.0, 102.0, 143.0, 796.0, 877.0, 571.0, 449.0, 571.0, 449.0, 347.0, 367.0, 388.0, 204.0, 408.0, 469.0, 694.0, 123.0, 184.0, 408.0, 306.0, 592.0, 245.0, 612.0, 429.0, 388.0, 388.0, 469.0, 347.0, 408.0, 531.0, 266.0, 408.0, 490.0, 551.0, 204.0, 755.0, 347.0, 551.0, 306.0, 164.0, 408.0, 429.0, 225.0, 367.0, 449.0, 266.0, 571.0, 551.0, 633.0, 306.0, 490.0, 164.0, 327.0, 286.0, 367.0
1000.0, 388.0, 367.0, 164.0, 347.0, 286.0, 796.0, 429.0, 449.0, 123.0, 204.0, 225.0, 327.0, 490.0, 225.0, 245.0, 266.0, 531.0, 184.0, 306.0, 612.0, 612.0, 796.0, 388.0, 184.0, 143.0, 367.0, 245.0, 204.0, 184.0, 449.0, 775.0, 796.0, 388.0, 571.0, 836.0, 408.0, 531.0, 734.0, 123.0, 429.0, 531.0, 286.0, 531.0, 653.0, 673.0, 164.0, 347.0, 143.0, 449.0, 429.0, 164.0, 408.0, 266.0, 266.0, 306.0, 184.0, 164.0, 245.0, 164.0, 388.0, 510.0, 551.0, 633.0, 102.0, 41.0, 388.0, 266.0, 266.0, 571.0, 204.0, 143.0, 164.0, 306.0, 164.0, 429.0, 184.0, 408.0, 490.0, 490.0, 245.0, 286.0, 286.0, 367.0, 469.0, 592.0, 82.0, 286.0, 571.0, 571.0, 306.0, 184.0, 367.0, 388.0, 225.0, 62.0, 21.0, 245.0, 266.0, 449.0
143.0, 143.0, 327.0, 245.0, 367.0, 408.0, 184.0, 551.0, 225.0, 551.0, 286.0, 327.0, 592.0, 673.0, 449.0, 184.0, 388.0, 612.0, 245.0, 367.0, 796.0, 225.0, 429.0, 21.0, 734.0, 327.0, 245.0, 449.0, 877.0, 306.0, 816.0, 41.0, 164.0, 184.0, 449.0, 469.0, 327.0, 510.0, 571.0, 633.0, 531.0, 245.0, 41.0, 327.0, 775.0, 266.0, 204.0, 592.0, 184.0, 286.0, 408.0, 510.0, 653.0, 82.0, 347.0, 347.0, 796.0, 367.0, 347.0, 143.0, 388.0, 592.0, 449.0, 449.0, 164.0, 531.0, 592.0, 490.0, 877.0, 1000.0, 286.0, 429.0, 714.0, 123.0, 143.0, 266.0, 204.0, 469.0, 571.0, 306.0, 388.0, 204.0, 408.0, 531.0, 286.0, 673.0, 388.0, 469.0, 266.0, 653.0, 734.0, 204.0, 490.0, 347.0, 429.0, 164.0, 225.0, 388.0, 571.0, 449.0
612.0, 164.0, 306.0, 347.0, 225.0, 347.0, 449.0, 510.0, 123.0, 327.0, 184.0, 347.0, 388.0, 347.0, 286.0, 225.0, 449.0, 836.0, 184.0, 102.0, 327.0, 347.0, 429.0, 123.0, 266.0, 490.0, 612.0, 286.0, 327.0, 408.0, 633.0, 877.0, 204.0, 266.0, 571.0, 979.0, 367.0, 245.0, 286.0, 551.0, 836.0, 225.0, 245.0, 469.0, 327.0, 429.0, 327.0, 225.0, 571.0, 306.0, 571.0, 469.0, 449.0, 388.0, 633.0, 306.0, 469.0, 592.0, 694.0, 184.0, 286.0, 306.0, 327.0, 327.0, 571.0, 918.0, 347.0, 388.0, 245.0, 388.0, 123.0, 714.0, 775.0, 816.0, 123.0, 408.0, 204.0, 184.0, 184.0, 408.0, 429.0, 306.0, 531.0, 204.0, 143.0, 306.0, 592.0, 102.0, 184.0, 306.0, 571.0, 531.0, 571.0, 266.0, 388.0, 510.0, 266.0, 184.0, 612.0, 102.0
266.0, 327.0, 429.0, 429.0, 775.0, 184.0, 388.0, 694.0, 143.0, 184.0, 918.0, 429.0, 469.0, 102.0, 714.0, 184.0, 388.0, 653.0, 347.0, 286.0, 327.0, 796.0, 143.0, 531.0, 204.0, 245.0, 347.0, 327.0, 164.0, 286.0, 327.0, 143.0, 286.0, 347.0, 367.0, 490.0, 388.0, 306.0, 490.0, 143.0, 327.0, 388.0, 694.0, 592.0, 225.0, 449.0, 469.0, 388.0, 245.0, 347.0, 225.0, 266.0, 123.0, 836.0, 531.0, 184.0, 266.0, 449.0, 571.0, 102.0, 306.0, 266.0, 490.0, 347.0, 510.0, 734.0, 184.0, 327.0, 82.0, 653.0, 41.0, 327.0, 245.0, 571.0, 204.0, 184.0, 571.0, 571.0, 102.0, 388.0, 204.0, 775.0, 245.0, 653.0, 367.0, 347.0, 408.0, 408.0, 592.0, 225.0, 734.0, 571.0, 204.0, 306.0, 306.0, 327.0, 633.0, 408.0, 490.0, 286.0
592.0, 266.0, 62.0, 225.0, 388.0, 408.0, 184.0, 734.0, 245.0, 327.0, 306.0, 306.0, 429.0, 245.0, 531.0, 184.0, 653.0, 164.0, 734.0, 123.0, 877.0, 245.0, 327.0, 184.0, 490.0, 490.0, 245.0, 449.0, 245.0, 612.0, 306.0, 796.0, 164.0, 143.0, 143.0, 184.0, 184.0, 164.0, 225.0, 449.0, 673.0, 164.0, 204.0, 592.0, 102.0, 143.0, 367.0, 490.0, 266.0, 245.0, 367.0, 551.0, 184.0, 225.0, 429.0, 286.0, 367.0, 204.0, 245.0, 1000.0, 327.0, 1000.0, 490.0, 490.0, 347.0, 612.0, 694.0, 775.0, 510.0, 592.0, 633.0, 531.0, 102.0, 102.0, 266.0, 551.0, 653.0, 184.0, 184.0, 123.0, 204.0, 755.0, 164.0, 694.0, 306.0, 347.0, 266.0, 877.0, 184.0, 571.0, 796.0, 266.0, 449.0, 551.0, 347.0, 449.0, 653.0, 327.0, 367.0, 653.0
367.0, 347.0, 408.0, 673.0, 327.0, 653.0, 204.0, 306.0, 755.0, 164.0, 82.0, 408.0, 531.0, 41.0, 449.0, 286.0, 714.0, 123.0, 245.0, 388.0, 245.0, 551.0, 225.0, 204.0, 347.0, 612.0, 510.0, 286.0, 531.0, 490.0, 388.0, 388.0, 102.0, 143.0, 266.0, 571.0, 877.0, 898.0, 306.0, 429.0, 306.0, 225.0, 327.0, 143.0, 531.0, 306.0, 164.0, 327.0, 408.0, 612.0, 510.0, 592.0, 306.0, 327.0, 266.0, 306.0, 102.0, 449.0, 449.0, 449.0, 266.0, 714.0, 266.0, 734.0, 225.0, 388.0, 327.0, 143.0, 204.0, 245.0, 184.0, 388.0, 102.0, 143.0, 184.0, 408.0, 225.0, 388.0, 123.0, 164.0, 164.0, 204.0, 245.0, 306.0, 327.0, 592.0, 918.0, 245.0, 306.0, 388.0, 551.0, 225.0, 266.0, 102.0, 612.0, 877.0, 204.0, 755.0, 286.0, 775.0
571.0, 734.0, 408.0, 734.0, 306.0, 327.0, 510.0, 306.0, 184.0, 286.0, 653.0, 306.0, 388.0, 327.0, 429.0, 225.0, 429.0, 266.0, 612.0, 286.0, 592.0, 775.0, 266.0, 347.0, 408.0, 245.0, 408.0, 877.0, 245.0, 836.0, 551.0, 367.0, 531.0, 204.0, 286.0, 633.0, 388.0, 918.0, 286.0, 347.0, 429.0, 429.0, 510.0, 510.0, 225.0, 653.0, 1000.0, 633.0, 388.0, 592.0, 164.0, 408.0, 469.0, 204.0, 266.0, 653.0, 347.0, 266.0, 306.0, 429.0, 204.0, 286.0, 204.0, 82.0, 327.0, 388.0, 877.0, 673.0, 612.0, 367.0, 367.0, 653.0, 551.0, 164.0, 184.0, 204.0, 266.0, 347.0, 388.0, 469.0, 367.0, 469.0, 102.0, 531.0, 571.0, 469.0, 592.0, 490.0, 123.0, 755.0, 367.0, 327.0, 327.0, 571.0, 245.0, 347.0, 367.0, 449.0, 490.0, 225.0
490.0, 571.0, 123.0, 673.0, 245.0, 551.0, 143.0, 347.0, 327.0, 490.0, 429.0, 612.0, 143.0, 204.0, 490.0, 306.0, 429.0, 408.0, 938.0, 245.0, 612.0, 408.0, 388.0, 490.0, 877.0, 388.0, 531.0, 123.0, 123.0, 408.0, 449.0, 266.0, 286.0, 123.0, 143.0, 469.0, 347.0, 612.0, 367.0, 388.0, 225.0, 306.0, 82.0, 367.0, 429.0, 388.0, 286.0, 653.0, 592.0, 164.0, 469.0, 123.0, 327.0, 469.0, 286.0, 388.0, 143.0, 164.0, 510.0, 551.0, 327.0, 408.0, 143.0, 266.0, 347.0, 21.0, 245.0, 367.0, 755.0, 204.0, 286.0, 531.0, 490.0, 367.0, 367.0, 429.0, 551.0, 571.0, 775.0, 306.0, 306.0, 123.0, 225.0, 347.0, 429.0, 633.0, 225.0, 286.0, 510.0, 775.0, 449.0, 82.0, 184.0, 633.0, 184.0, 286.0, 429.0, 143.0, 408.0, 62.0
388.0, 327.0, 1000.0, 429.0, 673.0, 102.0, 225.0, 143.0, 429.0, 469.0, 347.0, 938.0, 592.0, 408.0, 408.0, 734.0, 367.0, 367.0, 429.0, 347.0, 694.0, 429.0, 592.0, 184.0, 225.0, 694.0, 408.0, 490.0, 82.0, 367.0, 551.0, 408.0, 102.0, 388.0, 469.0, 694.0, 469.0, 490.0, 551.0, 164.0, 82.0, 245.0, 225.0, 571.0, 143.0, 612.0, 836.0, 286.0, 327.0, 245.0, 102.0, 225.0, 245.0, 347.0, 347.0, 245.0, 551.0, 266.0, 225.0, 164.0, 469.0, 245.0, 408.0, 490.0, 836.0, 327.0, 388.0, 164.0, 225.0, 225.0, 796.0, 184.0, 306.0, 490.0, 82.0, 286.0, 164.0, 388.0, 184.0, 469.0, 408.0, 347.0, 347.0, 653.0, 367.0, 449.0, 123.0, 286.0, 510.0, 592.0, 306.0, 408.0, 245.0, 510.0, 734.0, 286.0, 469.0, 592.0, 612.0, 612.0
388.0, 408.0, 816.0, 755.0, 857.0, 245.0, 388.0, 408.0, 286.0, 327.0, 408.0, 388.0, 245.0, 490.0, 266.0, 469.0, 510.0, 204.0, 388.0, 592.0, 184.0, 266.0, 286.0, 123.0, 245.0, 306.0, 408.0, 408.0, 755.0, 408.0, 143.0, 184.0, 694.0, 388.0, 408.0, 429.0, 164.0, 327.0, 367.0, 347.0, 102.0, 164.0, 21.0, 347.0, 102.0, 408.0, 143.0, 327.0, 388.0, 225.0, 449.0, 286.0, 143.0, 306.0, 327.0, 347.0, 490.0, 225.0, 367.0, 673.0, 510.0, 796.0, 164.0, 225.0, 306.0, 306.0, 531.0, 571.0, 21.0, 123.0, 836.0, 408.0, 41.0, 266.0, 510.0, 571.0, 306.0, 225.0, 286.0, 469.0, 347.0, 408.0, 408.0, 551.0, 836.0, 184.0, 367.0, 836.0, 266.0, 266.0, 164.0, 408.0, 531.0, 102.0, 306.0, 653.0, 143.0, 225.0, 449.0, 286.0
469.0, 184.0, 592.0, 734.0, 327.0, 429.0, 592.0, 694.0, 449.0, 184.0, 388.0, 306.0, 388.0, 184.0, 449.0, 367.0, 367.0, 408.0, 204.0, 204.0, 327.0, 225.0, 633.0, 306.0, 102.0, 469.0, 184.0, 388.0, 571.0, 612.0, 347.0, 306.0, 225.0, 245.0, 653.0, 510.0, 286.0, 266.0, 836.0, 449.0, 469.0, 123.0, 388.0, 347.0, 388.0, 531.0, 102.0, 816.0, 184.0, 327.0, 755.0, 143.0, 367.0, 164.0, 266.0, 286.0, 266.0, 469.0, 531.0, 266.0, 245.0, 164.0, 449.0, 551.0, 245.0, 816.0, 266.0, 796.0, 857.0, 82.0, 571.0, 612.0, 347.0, 327.0, 204.0, 775.0, 102.0, 347.0, 551.0, 225.0, 408.0, 266.0, 816.0, 653.0, 469.0, 429.0, 184.0, 653.0, 327.0, 429.0, 266.0, 286.0, 531.0, 123.0, 551.0, 367.0, 245.0, 592.0, 510.0, 367.0
551.0, 469.0, 531.0, 836.0, 388.0, 469.0, 347.0, 571.0, 143.0, 408.0, 245.0, 306.0, 531.0, 327.0, 266.0, 408.0, 204.0, 266.0, 449.0, 225.0, 571.0, 490.0, 531.0, 266.0, 306.0, 266.0, 306.0, 367.0, 408.0, 388.0, 490.0, 469.0, 204.0, 225.0, 266.0, 286.0, 225.0, 286.0, 898.0, 367.0, 449.0, 469.0, 592.0, 327.0, 143.0, 347.0, 429.0, 653.0, 123.0, 653.0, 21.0, 225.0, 327.0, 449.0, 62.0, 286.0, 775.0, 367.0, 469.0, 531.0, 266.0, 225.0, 245.0, 245.0, 306.0, 82.0, 877.0, 734.0, 612.0, 245.0, 245.0, 714.0, 225.0, 347.0, 836.0, 775.0, 429.0, 510.0, 388.0, 531.0, 245.0, 245.0, 367.0, 714.0, 225.0, 306.0, 551.0, 551.0, 408.0, 225.0, 286.0, 266.0, 327.0, 388.0, 82.0, 102.0, 388.0, 306.0, 429.0, 164.0
184.0, 164.0, 123.0, 449.0, 102.0, 286.0, 449.0, 388.0, 82.0, 551.0, 673.0, 184.0, 429.0, 571.0, 898.0, 490.0, 633.0, 347.0, 388.0, 225.0, 469.0, 245.0, 184.0, 449.0, 469.0, 327.0, 388.0, 184.0, 225.0, 551.0, 347.0, 571.0, 673.0, 286.0, 62.0, 531.0, 143.0, 612.0, 82.0, 327.0, 225.0, 429.0, 82.0, 225.0, 286.0, 408.0, 734.0, 143.0, 327.0, 571.0, 408.0, 41.0, 327.0, 429.0, 347.0, 714.0, 225.0, 245.0, 388.0, 836.0, 633.0, 123.0, 571.0, 571.0, 204.0, 531.0, 266.0, 306.0, 143.0, 102.0, 306.0, 306.0, 82.0, 490.0, 408.0, 469.0, 653.0, 306.0, 898.0, 245.0, 266.0, 306.0, 347.0, 266.0, 796.0, 286.0, 592.0, 796.0, 673.0, 266.0, 408.0, 408.0, 408.0, 225.0, 123.0, 184.0, 245.0, 388.0, 653.0, 123.0
571.0, 347.0, 184.0, 388.0, 245.0, 204.0, 204.0, 245.0, 510.0, 143.0, 245.0, 184.0, 408.0, 367.0, 347.0, 245.0, 306.0, 367.0, 449.0, 408.0, 41.0, 510.0, 469.0, 633.0, 694.0, 204.0, 592.0, 347.0, 449.0, 633.0, 388.0, 367.0, 429.0, 286.0, 612.0, 408.0, 673.0, 306.0, 102.0, 266.0, 469.0, 286.0, 327.0, 347.0, 102.0, 592.0, 612.0, 673.0, 102.0, 367.0, 633.0, 306.0, 164.0, 62.0, 225.0, 551.0, 102.0, 510.0, 551.0, 347.0, 469.0, 429.0, 286.0, 694.0, 102.0, 592.0, 510.0, 286.0, 714.0, 164.0, 551.0, 306.0, 531.0, 388.0, 367.0, 306.0, 551.0, 592.0, 286.0, 143.0, 286.0, 408.0, 184.0, 408.0, 429.0, 184.0, 306.0, 388.0, 306.0, 286.0, 327.0, 959.0, 531.0, 469.0, 592.0, 469.0, 734.0, 306.0, 388.0, 775.0
449.0, 102.0, 184.0, 102.0, 225.0, 408.0, 918.0, 184.0, 469.0, 367.0, 347.0, 633.0, 306.0, 490.0, 327.0, 327.0, 551.0, 164.0, 225.0, 388.0, 592.0, 408.0, 490.0, 164.0, 857.0, 164.0, 204.0, 347.0, 367.0, 673.0, 918.0, 184.0, 164.0, 204.0, 225.0, 367.0, 388.0, 633.0, 836.0, 204.0, 571.0, 775.0, 41.0, 551.0, 225.0, 143.0, 164.0, 551.0, 164.0, 225.0, 429.0, 286.0, 531.0, 429.0, 164.0, 612.0, 102.0, 510.0, 592.0, 408.0, 449.0, 388.0, 245.0, 204.0, 694.0, 510.0, 245.0, 449.0, 204.0, 306.0, 612.0, 510.0, 102.0, 694.0, 449.0, 531.0, 225.0, 367.0, 225.0, 367.0, 755.0, 286.0, 225.0, 123.0, 408.0, 531.0, 531.0, 877.0, 102.0, 164.0, 347.0, 449.0, 551.0, 449.0, 429.0, 123.0, 775.0, 510.0, 266.0, 388.0
